date,sales,state,week_of_year,month,quarter,year,day_of_week,is_holiday,lag_1w,lag_2w,lag_4w,roll_mean_4w,roll_std_4w,roll_mean_8w,roll_std_8w
2022-03-13,326787314.7,Maryland,10,3,1,2022,6,0,151946476.9,145837844.2,304630248.2,186081896.87499997,79139985.92759605,164925929.625,56556294.464318596
2022-03-20,150518690.1,Maryland,11,3,1,2022,6,0,326787314.7,151946476.9,141913018.2,191621163.5,90205286.65645775,187372561.175,79502826.34704374
2022-03-27,151339044.3,Maryland,12,3,1,2022,6,0,150518690.1,326787314.7,145837844.2,193772581.47499996,88714862.4067398,188448080.33749998,78855580.1826177
2022-04-03,0.0,Maryland,13,4,2,2022,6,0,151339044.3,150518690.1,151946476.9,195147881.5,87761572.21788302,189323012.76250002,78333367.10445274
2022-04-10,170224234.5,Maryland,14,4,2,2022,6,0,0.0,151339044.3,326787314.7,157161262.275,133604742.94027224,171621579.57500002,102826414.29516226
2022-04-17,302628787.3,Maryland,15,4,2,2022,6,0,170224234.5,0.0,150518690.1,118020492.225,79205063.116872,154820827.8625,87884197.27656668
2022-04-24,154619702.9,Maryland,16,4,2,2022,6,0,302628787.3,170224234.5,151339044.3,156048016.52499998,123908629.50560288,174910299.0,101782198.43985082
2022-05-01,0.0,Maryland,17,5,2,2022,6,0,154619702.9,302628787.3,0.0,156868181.17499998,123877924.28846148,176008031.33750004,101470736.08150786
2022-05-08,167237091.1,Maryland,18,5,2,2022,6,0,0.0,154619702.9,170224234.5,156868181.17499998,123877924.28846148,157014721.72500002,119276434.13487874
2022-05-15,159139094.3,Maryland,19,5,2,2022,6,0,167237091.1,0.0,302628787.3,156121395.325,123779534.86507489,137070943.775,98334562.63357627
2022-05-22,171654881.7,Maryland,20,5,2,2022,6,0,159139094.3,167237091.1,154619702.9,120248972.07499997,80335727.54119991,138148494.3,98549969.86566055
2022-05-29,166991883.2,Maryland,21,5,2,2022,6,0,171654881.7,159139094.3,0.0,124507766.77499996,83166817.17380594,140687973.97500002,99198049.84747626
2022-06-05,287634933.1,Maryland,22,6,2,2022,6,0,166991883.2,171654881.7,167237091.1,166255737.575,5205840.75529087,161561959.375,81323670.02319293
2022-06-12,152058115.1,Maryland,23,6,2,2022,6,0,287634933.1,166991883.2,159139094.3,196355198.075,61071920.15948427,176238296.70000002,92883164.56525525
2022-06-19,169788282.0,Maryland,24,6,2,2022,6,1,152058115.1,287634933.1,171654881.7,194584953.27499998,62593919.85700107,157416962.675,77613658.56402312
2022-06-26,169627954.6,Maryland,25,6,2,2022,6,0,169788282.0,152058115.1,166991883.2,194118303.34999996,62828369.61243383,159313035.0625,77720767.70212385
2022-07-03,0.0,Maryland,26,7,3,2022,6,0,169627954.6,169788282.0,287634933.1,194777321.19999996,62461746.63505556,180516529.3875,43773235.751296066
2022-07-10,168221663.2,Maryland,27,7,3,2022,6,0,0.0,169627954.6,152058115.1,122868587.92499997,82333902.4123157,159611893.0,77760177.55885968
2022-07-17,173216758.5,Maryland,28,7,3,2022,6,0,168221663.2,0.0,169788282.0,126909474.94999997,84609243.63946426,160747214.11249998,77818570.56178436
2022-07-24,172047280.7,Maryland,29,7,3,2022,6,0,173216758.5,168221663.2,169627954.6,127766594.07499996,85203689.53415473,160942448.71249998,77851797.7245374
2022-07-31,168398689.3,Maryland,30,7,3,2022,6,0,172047280.7,173216758.5,0.0,128371425.59999996,85607531.89017263,161574373.4,77928395.5838973
2022-08-07,155643663.8,Maryland,31,8,3,2022,6,0,168398689.3,172047280.7,168221663.2,170471097.92499995,2541511.2449296014,146669842.92499998,59627402.87359108
2022-08-14,170001105.2,Maryland,32,8,3,2022,6,0,155643663.8,168398689.3,173216758.5,167326598.075,8054381.150382028,147118036.5125,59687135.70213609
2022-08-21,167354556.8,Maryland,33,8,3,2022,6,0,170001105.2,155643663.8,172047280.7,166522684.74999997,7404797.074416848,147144639.4125,59698729.72883508
2022-08-28,169874500.3,Maryland,34,8,3,2022,6,0,167354556.8,170001105.2,168398689.3,165349503.77499998,6561465.675601344,146860464.6875,59581712.8889273
2022-09-04,143613037.4,Maryland,35,9,3,2022,6,0,169874500.3,167354556.8,155643663.8,165718456.52499998,6826225.215904376,168094777.225,5402976.572133139
2022-09-11,156839384.4,Maryland,36,9,3,2022,6,0,143613037.4,169874500.3,170001105.2,162710799.92499998,12790050.370513968,165018699.0,10197944.594804516
2022-09-18,165694956.4,Maryland,37,9,3,2022,6,0,156839384.4,143613037.4,167354556.8,159420369.72499996,11955102.273382168,162971527.2375,9958142.595525458
2022-09-25,164059545.3,Maryland,38,9,3,2022,6,0,165694956.4,156839384.4,169874500.3,159005469.62499997,11611832.415402154,162177486.70000002,9366780.131013595
2022-10-02,0.0,Maryland,39,10,4,2022,6,0,164059545.3,165694956.4,143613037.4,157551730.87499997,10057474.564251233,161635093.7,9076195.329473153
2022-10-09,320765888.4,Maryland,40,10,4,2022,6,0,0.0,164059545.3,156839384.4,121648471.52499998,81190194.36265409,142179635.725,58111381.691463195
2022-10-16,157264031.5,Maryland,41,10,4,2022,6,0,320765888.4,0.0,165694956.4,162630097.52499998,130979532.31646264,161025233.625,86119760.27910966
2022-10-23,154739355.4,Maryland,42,10,4,2022,6,0,157264031.5,320765888.4,164059545.3,160522366.29999995,130981607.91820033,159763917.9625,86087705.0668071
2022-10-30,151763864.1,Maryland,43,10,4,2022,6,0,154739355.4,157264031.5,0.0,158192318.82499996,130980609.1671078,157872024.85000002,86000032.41115259
2022-11-06,0.0,Maryland,44,11,4,2022,6,0,151763864.1,154739355.4,320765888.4,196133284.84999996,83118805.76748772,158890878.1875,85855131.66349877
2022-11-13,473572810.8,Maryland,45,11,4,2022,6,0,0.0,151763864.1,157264031.5,115941812.74999996,77327223.28904076,139285955.1375,102654068.12115589
2022-11-20,156895971.8,Maryland,46,11,4,2022,6,0,473572810.8,0.0,154739355.4,195019007.57499996,199263721.75505817,177770686.9375,157192636.04164857
2022-11-27,161803867.6,Maryland,47,11,4,2022,6,0,156895971.8,473572810.8,151763864.1,195558161.67499995,199121273.89426148,176875240.25,157302264.76843977
2022-12-04,0.0,Maryland,48,12,4,2022,6,0,161803867.6,156895971.8,0.0,198068162.54999995,198447353.72609067,197100723.70000002,140853394.76751426
2022-12-11,165507600.3,Maryland,49,12,4,2022,6,0,0.0,161803867.6,473572810.8,198068162.54999995,198447353.72609067,157004987.65,146176033.62794557
2022-12-18,159337881.7,Maryland,50,12,4,2022,6,0,165507600.3,0.0,156895971.8,121051859.92499995,80778281.17599024,158035433.75,146207173.17522302
2022-12-25,166936861.2,Maryland,51,12,4,2022,6,1,159337881.7,165507600.3,161803867.6,121662337.39999995,81147849.64392741,158610249.5375,146201402.84058458
2023-01-01,150104015.6,Maryland,52,1,1,2023,6,1,166936861.2,159337881.7,0.0,122945585.79999995,82030022.26460585,160506874.175,146198316.062209
2023-01-08,0.0,Maryland,1,1,1,2023,6,0,150104015.6,166936861.2,165507600.3,160471589.69999993,7657959.364397994,179269876.125,131554982.64314944
2023-01-15,152126380.3,Maryland,2,1,1,2023,6,0,0.0,150104015.6,159337881.7,119094689.62499996,79694230.8319659,120073274.775,74293399.48003873
2023-01-22,147502187.4,Maryland,3,1,1,2023,6,0,152126380.3,0.0,166936861.2,117291814.27499996,78553777.60075998,119477075.8375,73974137.73583457
2023-01-29,147866864.4,Maryland,4,1,1,2023,6,0,147502187.4,152126380.3,150104015.6,112433145.82499996,74979324.3718719,117689365.8125,72971123.1500303
2023-02-05,156180976.1,Maryland,5,2,1,2023,6,0,147866864.4,147502187.4,0.0,111873858.02499996,74612108.08991064,136172723.8625,55549607.29403733
2023-02-12,0.0,Maryland,6,2,1,2023,6,0,156180976.1,147866864.4,152126380.3,150919102.04999995,4088043.5291420184,135006895.8375,54940531.532840624
2023-02-19,152990035.9,Maryland,7,2,1,2023,6,0,0.0,156180976.1,147502187.4,112887506.97499996,75364990.20698935,115089660.625,71304707.33642581
2023-02-26,154630461.5,Maryland,8,2,1,2023,6,0,152990035.9,0.0,147866864.4,114259469.09999996,76249924.26589605,113346307.4625,70014815.79419084
2023-03-05,0.0,Maryland,9,3,1,2023,6,0,154630461.5,152990035.9,156180976.1,115950368.37499996,77311224.49498576,113912113.2,70371678.75225192
2023-03-12,0.0,Maryland,10,3,1,2023,6,0,0.0,154630461.5,0.0,76905124.34999996,88804913.72146483,113912113.2,70371678.75225192
2023-03-19,171998766.1,Maryland,11,3,1,2023,6,0,0.0,0.0,152990035.9,76905124.34999996,88804913.72146483,94896315.6625,78638455.75859265
2023-03-26,156952581.4,Maryland,12,3,1,2023,6,0,171998766.1,0.0,154630461.5,81657306.89999995,94555965.93725565,97958388.0,81407657.49773273
2023-04-02,0.0,Maryland,13,4,2,2023,6,0,156952581.4,171998766.1,0.0,82237836.87499996,95158536.30044568,99094102.625,82262286.92554848
2023-04-09,0.0,Maryland,14,4,2,2023,6,0,0.0,156952581.4,0.0,82237836.87499996,95158536.30044568,79571480.6125,85256968.58113174
2023-04-16,166631664.5,Maryland,15,4,2,2023,6,0,0.0,0.0,171998766.1,82237836.87499996,95158536.30044568,79571480.6125,85256968.58113174
2023-04-23,163795397.3,Maryland,16,4,2,2023,6,0,166631664.5,0.0,156952581.4,80896061.47499996,93494266.08709985,81276684.1875,87052680.63951086
2023-04-30,160364862.9,Maryland,17,4,2,2023,6,0,163795397.3,166631664.5,0.0,82606765.44999996,95393104.22013423,82422301.1625,88208556.68517867
2023-05-07,305013357.1,Maryland,18,5,2,2023,6,0,160364862.9,163795397.3,0.0,122697981.17499995,81838773.8299286,102467909.025,84964061.6059367
2023-05-14,0.0,Maryland,19,5,2,2023,6,0,305013357.1,160364862.9,166631664.5,198951320.44999996,70754433.11873126,140594578.66250002,99590651.45944189
2023-05-21,0.0,Maryland,20,5,2,2023,6,0,0.0,305013357.1,163795397.3,157293404.32499996,124651660.32110055,119094732.9,109877042.07431023
2023-05-28,0.0,Maryland,21,5,2,2023,6,0,0.0,0.0,160364862.9,116344554.99999996,146749009.47962803,99475660.22500001,115993734.58169201
2023-06-04,0.0,Maryland,22,6,2,2023,6,0,0.0,0.0,305013357.1,76253339.27499995,152506678.55000004,99475660.22500001,115993734.58169201
2023-06-11,0.0,Maryland,23,6,2,2023,6,0,0.0,0.0,0.0,0.0,0.0,99475660.22500001,115993734.58169201
2023-06-18,0.0,Maryland,24,6,2,2023,6,0,0.0,0.0,0.0,0.0,0.0,78646702.16250001,117166876.93244368
2023-06-25,0.0,Maryland,25,6,2,2023,6,0,0.0,0.0,0.0,0.0,0.0,58172277.50000001,114441454.96781424
2023-07-02,0.0,Maryland,26,7,3,2023,6,0,0.0,0.0,0.0,0.0,0.0,38126669.6375,107838506.57894191
2023-07-09,160481700.1,Maryland,27,7,3,2023,6,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-07-16,0.0,Maryland,28,7,3,2023,6,0,160481700.1,0.0,0.0,40120425.02499994,80240850.05000004,20060212.5125,56738849.19852774
2023-07-23,0.0,Maryland,29,7,3,2023,6,0,0.0,160481700.1,0.0,40120425.02499994,80240850.05000004,20060212.5125,56738849.19852774
2023-07-30,0.0,Maryland,30,7,3,2023,6,0,0.0,0.0,0.0,40120425.02499994,80240850.05000004,20060212.5125,56738849.19852774
2023-08-06,149468285.2,Maryland,31,8,3,2023,6,0,0.0,0.0,160481700.1,40120425.02499994,80240850.05000004,20060212.5125,56738849.19852774
2023-08-13,0.0,Maryland,32,8,3,2023,6,0,149468285.2,0.0,0.0,37367071.29999994,74734142.60000004,38743748.162499994,71799841.00079983
2023-08-20,0.0,Maryland,33,8,3,2023,6,0,0.0,149468285.2,0.0,37367071.29999994,74734142.60000004,38743748.162499994,71799841.00079983
2023-08-27,0.0,Maryland,34,8,3,2023,6,0,0.0,0.0,0.0,37367071.29999994,74734142.60000004,38743748.162499994,71799841.00079983
2023-09-03,0.0,Maryland,35,9,3,2023,6,0,0.0,0.0,149468285.2,37367071.29999994,74734142.60000004,38743748.162499994,71799841.00079983
2023-09-10,161274665.1,Maryland,36,9,3,2023,6,0,0.0,0.0,0.0,0.0,0.0,18683535.65,52845019.018622234
2023-09-17,0.0,Maryland,37,9,3,2023,6,0,161274665.1,0.0,0.0,40318666.27499994,80637332.55000004,38842868.787499994,71992200.21105663
2023-09-24,0.0,Maryland,38,9,3,2023,6,0,0.0,161274665.1,0.0,40318666.27499994,80637332.55000004,38842868.787499994,71992200.21105663
2023-10-01,0.0,Maryland,39,10,4,2023,6,0,0.0,0.0,0.0,40318666.27499994,80637332.55000004,38842868.787499994,71992200.21105663
2023-10-08,0.0,Maryland,40,10,4,2023,6,0,0.0,0.0,161274665.1,40318666.27499994,80637332.55000004,20159333.1375,57019204.66289953
2023-10-15,0.0,Maryland,41,10,4,2023,6,0,0.0,0.0,0.0,0.0,0.0,20159333.1375,57019204.66289953
2023-10-22,0.0,Maryland,42,10,4,2023,6,0,0.0,0.0,0.0,0.0,0.0,20159333.1375,57019204.66289953
2023-10-29,0.0,Maryland,43,10,4,2023,6,0,0.0,0.0,0.0,0.0,0.0,20159333.1375,57019204.66289953
2023-11-05,0.0,Maryland,44,11,4,2023,6,0,0.0,0.0,0.0,0.0,0.0,20159333.1375,57019204.66289953
2023-11-12,0.0,Maryland,45,11,4,2023,6,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-11-19,0.0,Maryland,46,11,4,2023,6,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-11-26,0.0,Maryland,47,11,4,2023,6,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-12-03,327056024.1,Maryland,48,12,4,2023,6,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019-02-10,0.0,Massachusetts,6,2,1,2019,6,0,0.0,0.0,98820411.3,24705102.825,49410205.65,,
2019-02-17,0.0,Massachusetts,7,2,1,2019,6,0,0.0,0.0,0.0,0.0,0.0,,
2019-02-24,0.0,Massachusetts,8,2,1,2019,6,0,0.0,0.0,0.0,0.0,0.0,,
2019-03-03,0.0,Massachusetts,9,3,1,2019,6,0,0.0,0.0,0.0,0.0,0.0,,
2019-03-10,0.0,Massachusetts,10,3,1,2019,6,0,0.0,0.0,0.0,0.0,0.0,12352551.4125,34938291.47493686
2019-03-17,97717028.5,Massachusetts,11,3,1,2019,6,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019-03-24,0.0,Massachusetts,12,3,1,2019,6,0,97717028.5,0.0,0.0,24429257.125,48858514.25000001,12214628.5625,34548186.74487457
2019-03-31,0.0,Massachusetts,13,3,1,2019,6,0,0.0,97717028.5,0.0,24429257.125,48858514.25000001,12214628.5625,34548186.74487457
2019-04-07,0.0,Massachusetts,14,4,2,2019,6,0,0.0,0.0,0.0,24429257.125,48858514.25000001,12214628.5625,34548186.74487457
2019-04-14,0.0,Massachusetts,15,4,2,2019,6,0,0.0,0.0,97717028.5,24429257.125,48858514.25000001,12214628.5625,34548186.74487457
2019-04-21,0.0,Massachusetts,16,4,2,2019,6,0,0.0,0.0,0.0,0.0,0.0,12214628.5625,34548186.74487457
2019-04-28,0.0,Massachusetts,17,4,2,2019,6,0,0.0,0.0,0.0,0.0,0.0,12214628.5625,34548186.74487457
2019-05-05,0.0,Massachusetts,18,5,2,2019,6,0,0.0,0.0,0.0,0.0,0.0,12214628.5625,34548186.74487457
2019-05-12,0.0,Massachusetts,19,5,2,2019,6,0,0.0,0.0,0.0,0.0,0.0,12214628.5625,34548186.74487457
2019-05-19,0.0,Massachusetts,20,5,2,2019,6,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019-05-26,0.0,Massachusetts,21,5,2,2019,6,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019-06-02,0.0,Massachusetts,22,6,2,2019,6,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019-06-09,0.0,Massachusetts,23,6,2,2019,6,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019-06-16,102038880.7,Massachusetts,24,6,2,2019,6,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019-06-23,0.0,Massachusetts,25,6,2,2019,6,0,102038880.7,0.0,0.0,25509720.175,51019440.35,12754860.0875,36076192.24382757
2019-06-30,0.0,Massachusetts,26,6,2,2019,6,0,0.0,102038880.7,0.0,25509720.175,51019440.35,12754860.0875,36076192.24382757
2019-07-07,0.0,Massachusetts,27,7,3,2019,6,0,0.0,0.0,0.0,25509720.175,51019440.35,12754860.0875,36076192.24382757
2019-07-14,0.0,Massachusetts,28,7,3,2019,6,0,0.0,0.0,102038880.7,25509720.175,51019440.35,12754860.0875,36076192.24382757
2019-07-21,0.0,Massachusetts,29,7,3,2019,6,0,0.0,0.0,0.0,0.0,0.0,12754860.0875,36076192.24382757
2019-07-28,0.0,Massachusetts,30,7,3,2019,6,0,0.0,0.0,0.0,0.0,0.0,12754860.0875,36076192.24382757
2019-08-04,0.0,Massachusetts,31,8,3,2019,6,0,0.0,0.0,0.0,0.0,0.0,12754860.0875,36076192.24382757
2019-08-11,0.0,Massachusetts,32,8,3,2019,6,0,0.0,0.0,0.0,0.0,0.0,12754860.0875,36076192.24382757
2019-08-18,98415702.8,Massachusetts,33,8,3,2019,6,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019-08-25,0.0,Massachusetts,34,8,3,2019,6,0,98415702.8,0.0,0.0,24603925.7,49207851.4,12301962.85,34795205.41255994
2019-09-01,0.0,Massachusetts,35,9,3,2019,6,0,0.0,98415702.8,0.0,24603925.7,49207851.4,12301962.85,34795205.41255994
2019-09-08,0.0,Massachusetts,36,9,3,2019,6,0,0.0,0.0,0.0,24603925.7,49207851.4,12301962.85,34795205.41255994
2019-09-15,0.0,Massachusetts,37,9,3,2019,6,0,0.0,0.0,98415702.8,24603925.7,49207851.4,12301962.85,34795205.41255994
2019-09-22,0.0,Massachusetts,38,9,3,2019,6,0,0.0,0.0,0.0,0.0,0.0,12301962.85,34795205.41255994
2019-09-29,0.0,Massachusetts,39,9,3,2019,6,0,0.0,0.0,0.0,0.0,0.0,12301962.85,34795205.41255994
2019-10-06,0.0,Massachusetts,40,10,4,2019,6,0,0.0,0.0,0.0,0.0,0.0,12301962.85,34795205.41255994
2019-10-13,200910358.3,Massachusetts,41,10,4,2019,6,0,0.0,0.0,0.0,0.0,0.0,12301962.85,34795205.41255994
2019-10-20,98350432.80000001,Massachusetts,42,10,4,2019,6,0,200910358.3,0.0,0.0,50227589.575,100455179.15000002,25113794.7875,71032538.38227448
2019-10-27,97284879.10000001,Massachusetts,43,10,4,2019,6,0,98350432.80000001,200910358.3,0.0,74815197.775,96000910.4674399,37407598.8875,74491756.08074932
2019-11-03,0.0,Massachusetts,44,11,4,2019,6,0,97284879.10000001,98350432.80000001,0.0,99136417.55000001,82036598.06673995,49568208.775000006,75447303.11982891
2019-11-10,0.0,Massachusetts,45,11,4,2019,6,0,0.0,97284879.10000001,200910358.3,99136417.55000001,82036598.06673995,49568208.775000006,75447303.11982891
2019-11-17,101260430.7,Massachusetts,46,11,4,2019,6,0,0.0,0.0,98350432.80000001,48908827.97500001,56476725.34739825,49568208.775000006,75447303.11982891
2019-11-24,100546659.9,Massachusetts,47,11,4,2019,6,0,101260430.7,0.0,97284879.10000001,49636327.45,57338069.13432131,62225762.612500004,74430636.90402839
2019-12-01,0.0,Massachusetts,48,12,4,2019,6,0,100546659.9,101260430.7,0.0,50451772.650000006,58257417.806623906,74794095.10000001,70823906.12705402
2019-12-08,0.0,Massachusetts,49,12,4,2019,6,0,0.0,100546659.9,0.0,50451772.650000006,58257417.806623906,74794095.10000001,70823906.12705402
2019-12-15,101028460.6,Massachusetts,50,12,4,2019,6,0,0.0,0.0,101260430.7,50451772.650000006,58257417.806623906,49680300.3125,53124386.46761445
2019-12-22,106502083.1,Massachusetts,51,12,4,2019,6,0,101028460.6,0.0,100546659.9,50393780.125,58190057.47578259,50015053.7875,53482117.64208267
2019-12-29,100487052.2,Massachusetts,52,12,4,2019,6,0,106502083.1,101028460.6,0.0,51882635.925,59950568.28682738,51167204.287499994,54730621.93487919
2020-01-05,100072372.9,Massachusetts,1,1,1,2020,6,0,100487052.2,106502083.1,0.0,77004398.975,51408110.156818196,63728085.8125,52807258.007214226
2020-01-12,101437846.3,Massachusetts,2,1,1,2020,6,0,100072372.9,100487052.2,101028460.6,102022492.2,3011941.4962776955,76237132.425,47098792.51261894
2020-01-19,103176943.7,Massachusetts,3,1,1,2020,6,0,101437846.3,100072372.9,106502083.1,102124838.625,2973616.6293334733,76259309.375,47112298.03313449
2020-01-26,93592336.2,Massachusetts,4,1,1,2020,6,0,103176943.7,101437846.3,100487052.2,101293553.775,1379577.8898284223,76588094.85000001,47314750.38016588
2020-02-02,98287115.3,Massachusetts,5,2,1,2020,6,0,93592336.2,103176943.7,100072372.9,99569874.775,4182652.094431528,88287136.875,35855397.08622593
2020-02-09,126577658.3,Massachusetts,6,2,1,2020,6,0,98287115.3,93592336.2,101437846.3,99123560.375,4206341.12420924,100573026.28750001,3724492.3554877723
2020-02-16,95306386.9,Massachusetts,7,2,1,2020,6,0,126577658.3,98287115.3,103176943.7,105408513.375,14645237.606398918,103766676.0,9939396.223010251
2020-02-23,96000960.1,Massachusetts,8,2,1,2020,6,0,95306386.9,126577658.3,93592336.2,103440874.175,15546013.354561917,102367213.975,10281517.87656893
2020-03-01,0.0,Massachusetts,9,3,1,2020,6,0,96000960.1,95306386.9,98287115.3,104043030.15,15076956.452216586,101806452.4625,10518322.932815973
2020-03-08,104091230.9,Massachusetts,10,3,1,2020,6,0,0.0,96000960.1,126577658.3,79471251.32499999,54950511.54181244,89297405.85,37576935.50774699
2020-03-15,122297192.4,Massachusetts,11,3,1,2020,6,0,104091230.9,0.0,95306386.9,73849644.475,49394318.55991742,89629078.925,37710872.78630509
2020-03-22,118886720.1,Massachusetts,12,3,1,2020,6,0,122297192.4,104091230.9,96000960.1,80597345.85,54845368.467670016,92019110.01249999,39266002.18544984
2020-03-29,100640613.5,Massachusetts,13,3,1,2020,6,0,118886720.1,122297192.4,0.0,86318785.85,58085880.88013253,95180908.0,40412427.70743582
2020-04-05,0.0,Massachusetts,14,4,2,2020,6,0,100640613.5,118886720.1,104091230.9,111478939.225,10707588.556204544,95475095.27499999,40446821.672051355
2020-04-12,108992156.8,Massachusetts,15,4,2,2020,6,0,0.0,100640613.5,122297192.4,85456131.5,57758655.706117846,79652887.9875,50138385.81801424
2020-04-19,101856765.6,Massachusetts,16,4,2,2020,6,0,108992156.8,0.0,118886720.1,82129872.6,55258820.268921755,81363609.22500001,50975277.279539265
2020-04-26,97588682.7,Massachusetts,17,4,2,2020,6,0,101856765.6,108992156.8,100640613.5,77872383.975,52045465.00982312,82095584.9125,51256753.37580544
2020-05-03,98080455.9,Massachusetts,18,5,2,2020,6,0,97588682.7,101856765.6,0.0,77109401.275,51621064.41358516,94294170.25,39098210.608368486
2020-05-10,230202510.9,Massachusetts,19,5,2,2020,6,0,98080455.9,97588682.7,108992156.8,101629515.25,5265747.281007967,93542823.375,38940481.863012806
2020-05-17,107763998.0,Massachusetts,20,5,2,2020,6,0,230202510.9,98080455.9,101856765.6,131932103.775,65541344.503149614,107030988.1875,62115261.09971095
2020-05-24,115031093.3,Massachusetts,21,5,2,2020,6,0,107763998.0,230202510.9,97588682.7,133408911.875,64698920.75245071,105640647.92500001,61936204.72047574
2020-05-31,114382691.5,Massachusetts,22,5,2,2020,6,0,115031093.3,107763998.0,98080455.9,137769514.525,62011953.18951834,107439457.9,61979199.929973245
2020-06-07,0.0,Massachusetts,23,6,2,2020,6,0,114382691.5,115031093.3,230202510.9,141845073.425,58996407.82966238,121737294.3375,44335562.849618696
2020-06-14,333595380.6,Massachusetts,24,6,2,2020,6,0,0.0,114382691.5,107763998.0,84294445.7,56292147.178922676,108113274.7375,62027774.83126097
2020-06-21,117600667.1,Massachusetts,25,6,2,2020,6,0,333595380.6,0.0,115031093.3,140752291.35,139471144.46739537,137080601.6125,100727568.86130211
2020-06-28,120778035.0,Massachusetts,26,6,2,2020,6,0,117600667.1,333595380.6,114382691.5,141394684.79999998,139319019.299882,139582099.6625,99851388.2514732
2020-07-05,0.0,Massachusetts,27,7,3,2020,6,0,120778035.0,117600667.1,0.0,142993520.67499998,138941883.26821938,142419297.05,98820838.64314537
2020-07-12,117164233.6,Massachusetts,28,7,3,2020,6,0,0.0,120778035.0,333595380.6,142993520.67499998,138941883.26821938,113643983.1875,103034058.92244722
2020-07-19,121563171.2,Massachusetts,29,7,3,2020,6,0,117164233.6,0.0,117600667.1,88885733.92499998,59279039.28134584,114819012.63749999,103011021.23402332
2020-07-26,121049651.0,Massachusetts,30,7,3,2020,6,0,121563171.2,117164233.6,120778035.0,89876359.94999999,59948187.77991887,115635522.375,103038826.70488283
2020-08-02,0.0,Massachusetts,31,8,3,2020,6,0,121049651.0,121563171.2,0.0,89944263.94999999,59994993.581321985,116468892.3125,103054206.13927755
2020-08-09,107069450.8,Massachusetts,32,8,3,2020,6,0,0.0,121049651.0,117164233.6,89944263.94999999,59994993.581321985,116468892.3125,103054206.13927755
2020-08-16,228143347.8,Massachusetts,33,8,3,2020,6,0,107069450.8,0.0,121563171.2,87420568.24999999,58665909.69613244,88153151.0875,54604256.501658924
2020-08-23,116069139.9,Massachusetts,34,8,3,2020,6,0,228143347.8,107069450.8,121049651.0,114065612.39999999,93313837.34202029,101970986.175,73750556.64772779
2020-08-30,114640151.6,Massachusetts,35,8,3,2020,6,0,116069139.9,228143347.8,0.0,112820484.625,93222766.66324902,101382374.2875,73597644.9373434
2020-09-06,98116057.10000001,Massachusetts,36,9,3,2020,6,0,114640151.6,116069139.9,107069450.8,141480522.52499998,57910019.340968445,115712393.2375,61144887.276628315
2020-09-13,235775988.9,Massachusetts,37,9,3,2020,6,0,98116057.10000001,114640151.6,228143347.8,139242174.1,59824814.277076654,113331371.175,61450386.209445305
2020-09-20,109099052.6,Massachusetts,38,9,3,2020,6,0,235775988.9,98116057.10000001,116069139.9,141150334.375,63607702.94527469,127607973.3875,75334872.08963151
2020-09-27,109181659.2,Massachusetts,39,9,3,2020,6,0,109099052.6,235775988.9,114640151.6,139407812.54999998,64611383.00074838,126114148.5875,75601508.98460275
2020-10-04,0.0,Massachusetts,40,10,4,2020,6,0,109181659.2,109099052.6,98116057.10000001,138043189.45,65362137.287554935,139761855.9875,57197612.9745969
2020-10-11,109906368.0,Massachusetts,41,10,4,2020,6,0,0.0,109181659.2,235775988.9,113514175.17499998,96387556.359752,126378174.6375,75529150.59786308
2020-10-18,104434741.5,Massachusetts,42,10,4,2020,6,0,109906368.0,0.0,109099052.6,82046769.94999999,54699048.967725985,111598552.1625,63358661.772623785
2020-10-25,103649446.0,Massachusetts,43,10,4,2020,6,0,104434741.5,109906368.0,109181659.2,80880692.17499998,53975038.05142948,110144252.3625,63374909.72272791
2020-11-01,0.0,Massachusetts,44,11,4,2020,6,0,103649446.0,104434741.5,0.0,79497638.87499999,53071443.25790324,108770414.1625,63382652.22900593
2020-11-08,0.0,Massachusetts,45,11,4,2020,6,0,0.0,103649446.0,109906368.0,79497638.87499999,53071443.25790324,96505907.02499999,74292536.45953757
2020-11-15,212343445.3,Massachusetts,46,11,4,2020,6,0,0.0,0.0,104434741.5,52021046.874999985,60069586.36002906,67033908.4125,55554492.6596133
2020-11-22,106618338.6,Massachusetts,47,11,4,2020,6,0,212343445.3,0.0,103649446.0,78998222.82499999,101439751.54403658,79939457.5,75230190.70978539
2020-11-29,105979943.4,Massachusetts,48,11,4,2020,6,0,106618338.6,212343445.3,0.0,79740445.975,101690796.02817354,79619042.425,75093186.08001748
